date,open,high,low,close,volume,Indicator[mal],Indicator[edgeMain],Indicator[mam],Indicator[mas],Indicator[mas_div]*,Indicator[edgeHalf],Indicator[upper_div]*,TradeRecordTable[deadTrade]_long,TradeRecordTable[deadTrade]_short,TradeRecordTable[deadTrade]_release,TradeRecordTable[goldenTrade]_long,TradeRecordTable[goldenTrade]_short,TradeRecordTable[goldenTrade]_release,blank
2007-05-06T21:16:00Z,1.3605,1.3605,1.3604,1.3605,0.0,1.357367333333328,nan,1.359221166666667,1.359936666666667,1.845679012342968e-006,nan,9.999999999998899e-005,,,,,,,
2007-05-06T21:19:00Z,1.3606,1.361,1.3606,1.3609,0.0,1.357371583333328,nan,1.3592285,1.359941111111112,1.848765432096074e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T21:20:00Z,1.361,1.3611,1.3609,1.3609,0.0,1.357376249999994,nan,1.359236666666666,1.359947777777778,1.845679012342968e-006,nan,-9.999999999998899e-005,,,,,,,
2007-05-06T21:22:00Z,1.361,1.361,1.3609,1.361,0.0,1.357380833333328,nan,1.359244833333333,1.359954444444445,1.836419753083648e-006,nan,0.0,,,,,,,
2007-05-06T21:23:00Z,1.3609,1.361,1.3609,1.3609,0.0,1.357385666666661,nan,1.359253166666667,1.359962777777778,1.842592592589861e-006,nan,2.500000000016378e-005,,,,,,,
2007-05-06T21:25:00Z,1.361,1.361,1.3609,1.3609,0.0,1.357390416666661,nan,1.359261333333333,1.359970555555556,1.851851851847947e-006,nan,4.999999999966143e-005,,,,,,,
2007-05-06T21:26:00Z,1.3608,1.3608,1.3607,1.3607,0.0,1.357395249999994,nan,1.3592695,1.359977777777778,1.879629629625907e-006,nan,0.0001250000000001528,,,,,,,
2007-05-06T21:27:00Z,1.3606,1.3607,1.3606,1.3606,0.0,1.357399916666661,nan,1.359277166666667,1.359982777777778,1.907407407403867e-006,nan,0.0,,,,,,,
2007-05-06T21:28:00Z,1.3607,1.3607,1.3606,1.3607,0.0,1.357404499999994,nan,1.359284666666667,1.359986666666667,1.9228395061694e-006,nan,-7.499999999982521e-005,,,,,,,
2007-05-06T21:30:00Z,1.3606,1.3606,1.3606,1.3606,0.0,1.357408999999994,nan,1.359292333333333,1.359991111111112,1.916666666663187e-006,nan,-7.500000000004725e-005,,,,,,,
2007-05-06T21:31:00Z,1.3607,1.3607,1.3606,1.3606,0.0,1.357413416666661,nan,1.3593,1.359995555555556,1.89814814814578e-006,nan,-7.50000000002693e-005,,,,,,,
2007-05-06T21:32:00Z,1.3607,1.3607,1.3607,1.3607,0.0,1.357417749999994,nan,1.359307666666667,1.36,1.882716049380247e-006,nan,-9.999999999976694e-005,,,,,,,
2007-05-06T21:33:00Z,1.3606,1.3609,1.3606,1.3608,0.0,1.357422166666661,nan,1.359315666666667,1.360005000000001,1.870370370366587e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T21:34:00Z,1.3607,1.3609,1.3607,1.3609,0.0,1.35742666666666,nan,1.359323666666667,1.360010000000001,1.861111111107267e-006,nan,0.0,,,,,,,
2007-05-06T21:35:00Z,1.361,1.361,1.3609,1.3609,0.0,1.357431249999994,nan,1.359331666666667,1.360015555555556,1.851851851849181e-006,nan,5.000000000010552e-005,,,,,,,
2007-05-06T21:36:00Z,1.361,1.361,1.3609,1.3609,0.0,1.357435999999994,nan,1.3593395,1.360021111111111,1.842592592588627e-006,nan,7.499999999982521e-005,,,,,,,
2007-05-06T21:37:00Z,1.361,1.361,1.3609,1.3609,0.0,1.357440749999994,nan,1.359347,1.360026666666667,1.836419753079947e-006,nan,7.499999999982521e-005,,,,,,,
2007-05-06T21:39:00Z,1.3608,1.3609,1.3608,1.3609,0.0,1.357445583333327,nan,1.359354666666667,1.360031666666667,1.833333333329307e-006,nan,7.500000000004725e-005,,,,,,,
2007-05-06T21:40:00Z,1.361,1.361,1.3609,1.3609,0.0,1.35745041666666,nan,1.359362833333333,1.360037222222222,1.830246913574967e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T21:41:00Z,1.361,1.361,1.3609,1.361,0.0,1.35745516666666,nan,1.359370833333333,1.360042777777778,1.817901234561307e-006,nan,2.220446049250313e-016,,,,,,,
2007-05-06T21:42:00Z,1.3609,1.3609,1.3609,1.3609,0.0,1.357460083333327,nan,1.3593785,1.360048888888888,1.811728395055094e-006,nan,0.0,,,,,,,
2007-05-06T21:43:00Z,1.3608,1.361,1.3608,1.3609,0.0,1.357464916666661,nan,1.359386,1.360055,1.814814814806967e-006,nan,-2.220446049250313e-016,,,,,,,
2007-05-06T21:44:00Z,1.361,1.361,1.3609,1.361,0.0,1.35746966666666,nan,1.3593935,1.360061666666666,1.824074074065053e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T21:47:00Z,1.3609,1.361,1.3609,1.361,0.0,1.35747441666666,nan,1.3594015,1.360068888888888,1.83950617283182e-006,nan,2.500000000016378e-005,,,,,,,
2007-05-06T21:48:00Z,1.3609,1.361,1.3609,1.361,0.0,1.357479083333327,nan,1.359409166666666,1.360075555555555,1.864197530856673e-006,nan,-2.220446049250313e-016,,,,,,,
2007-05-06T21:49:00Z,1.3609,1.361,1.3609,1.361,0.0,1.357483749999994,nan,1.359417166666667,1.360082777777777,1.891975308633399e-006,nan,0.0,,,,,,,
2007-05-06T21:50:00Z,1.3609,1.361,1.3609,1.3609,0.0,1.357488416666661,nan,1.359424833333333,1.360089444444444,1.913580246905146e-006,nan,2.500000000016378e-005,,,,,,,
2007-05-06T21:51:00Z,1.361,1.361,1.3609,1.3609,0.0,1.357492999999994,nan,1.359432666666667,1.360096111111111,1.935185185176892e-006,nan,0.0,,,,,,,
2007-05-06T21:54:00Z,1.361,1.361,1.361,1.361,0.0,1.35749741666666,nan,1.359440333333333,1.360102222222222,1.950617283939958e-006,nan,0.0,,,,,,,
2007-05-06T21:55:00Z,1.3609,1.361,1.3609,1.361,0.0,1.357501999999994,nan,1.359448333333333,1.360108333333333,1.972222222212938e-006,nan,0.0,,,,,,,
2007-05-06T21:56:00Z,1.3609,1.361,1.3609,1.361,0.0,1.357506499999994,nan,1.359456333333333,1.360114444444444,1.987654320977238e-006,nan,0.0,,,,,,,
2007-05-06T21:57:00Z,1.3611,1.3611,1.361,1.361,0.0,1.357510999999994,nan,1.359464333333333,1.36012111111111,1.999999999988431e-006,nan,0.0,,,,,,,
2007-05-06T21:58:00Z,1.3611,1.3611,1.3611,1.3611,0.0,1.357515416666661,nan,1.359472499999999,1.360127777777777,2.012345678999624e-006,nan,0.0,,,,,,,
2007-05-06T21:59:00Z,1.361,1.3612,1.361,1.3611,0.0,1.357520083333327,nan,1.359480333333333,1.360134444444443,2.037037037024477e-006,nan,2.500000000016378e-005,,,,,,,
2007-05-06T22:00:00Z,1.3612,1.3612,1.3611,1.3612,0.0,1.357524749999994,nan,1.359488499999999,1.360141666666666,2.058641975296224e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T22:01:00Z,1.3613,1.3613,1.3613,1.3613,0.0,1.357529333333328,nan,1.359496999999999,1.360150555555554,2.083333333319843e-006,nan,4.999999999988347e-005,,,,,,,
2007-05-06T22:02:00Z,1.3614,1.3614,1.361,1.3611,0.0,1.357534083333328,nan,1.359505499999999,1.360159999999999,2.120370370355889e-006,nan,5.000000000010552e-005,,,,,,,
2007-05-06T22:03:00Z,1.3612,1.3612,1.3611,1.3611,0.0,1.357538666666661,nan,1.359513833333333,1.360168888888888,2.169753086405595e-006,nan,4.999999999988347e-005,,,,,,,
2007-05-06T22:04:00Z,1.3612,1.3612,1.3611,1.3611,0.0,1.357543249999994,nan,1.359522166666666,1.360177222222221,2.219135802454068e-006,nan,7.500000000004725e-005,,,,,,,
2007-05-06T22:05:00Z,1.361,1.3612,1.361,1.3611,0.0,1.357547833333328,nan,1.3595305,1.360184999999999,2.268518518505008e-006,nan,0.0,,,,,,,
2007-05-06T22:06:00Z,1.3612,1.3612,1.3611,1.3611,0.0,1.357552499999994,nan,1.359538666666666,1.360193333333332,2.311728395047267e-006,nan,0.0,,,,,,,
2007-05-06T22:07:00Z,1.3612,1.3612,1.3611,1.3611,0.0,1.357557083333328,nan,1.359546999999999,1.360201666666665,2.35493827159076e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T22:09:00Z,1.361,1.361,1.3609,1.3609,0.0,1.357561583333328,nan,1.359555166666666,1.360210555555554,2.410493827144212e-006,nan,-5.000000000010552e-005,,,,,,,
2007-05-06T22:10:00Z,1.3608,1.3609,1.3608,1.3608,0.0,1.357565999999995,nan,1.359562833333333,1.360218333333332,2.469135802453239e-006,nan,0.0,,,,,,,
2007-05-06T22:11:00Z,1.3609,1.3609,1.3608,1.3608,0.0,1.357570333333328,nan,1.359570166666666,1.36022611111111,2.527777777762265e-006,nan,-5.000000000010552e-005,,,,,,,
2007-05-06T22:14:00Z,1.3609,1.3609,1.3609,1.3609,0.0,1.357574749999994,nan,1.359577166666666,1.360234444444443,2.577160493811971e-006,nan,-7.499999999982521e-005,,,,,,,
2007-05-06T22:15:00Z,1.361,1.3611,1.3609,1.361,0.0,1.357579166666661,nan,1.359584333333333,1.360243888888888,2.623456790108571e-006,nan,-7.500000000004725e-005,,,,,,,
2007-05-06T22:16:00Z,1.3609,1.361,1.3609,1.361,0.0,1.357583499999995,nan,1.359591499999999,1.360252777777777,2.675925925911383e-006,nan,-7.500000000004725e-005,,,,,,,
2007-05-06T22:17:00Z,1.3609,1.361,1.3609,1.361,0.0,1.357587833333328,nan,1.359599166666666,1.360262222222221,2.737654320973516e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T22:18:00Z,1.3609,1.361,1.3609,1.361,0.0,1.357592249999995,nan,1.359602833333333,1.360264444444443,2.787037037023222e-006,nan,2.500000000016378e-005,,,,,,,
2007-05-06T22:19:00Z,1.3611,1.3612,1.3611,1.3611,0.0,1.357596583333328,nan,1.359606999999999,1.360266666666665,2.845679012331015e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T22:20:00Z,1.361,1.3611,1.361,1.3611,0.0,1.357601083333329,nan,1.359613833333333,1.360269999999999,2.830246913564248e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T22:21:00Z,1.361,1.3611,1.361,1.3611,0.0,1.357605499999995,nan,1.359620499999999,1.360272777777776,2.814814814798715e-006,nan,2.500000000016378e-005,,,,,,,
2007-05-06T22:22:00Z,1.361,1.3611,1.361,1.3611,0.0,1.357609999999995,nan,1.359628166666665,1.36027611111111,2.811728395045608e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T22:24:00Z,1.3612,1.3612,1.3611,1.3611,0.0,1.357614499999995,nan,1.359637166666666,1.360279444444443,2.805555555538162e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T22:27:00Z,1.361,1.361,1.361,1.361,0.0,1.357618916666662,nan,1.359645166666666,1.360283333333332,2.808641975290035e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T22:28:00Z,1.3611,1.3611,1.3611,1.3611,0.0,1.357623249999995,nan,1.359651833333332,1.360286666666665,2.808641975291268e-006,nan,0.0,,,,,,,
2007-05-06T22:29:00Z,1.361,1.361,1.361,1.361,0.0,1.357627749999995,nan,1.359658499999999,1.36029111111111,2.820987654302461e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T22:32:00Z,1.3611,1.3611,1.361,1.3611,0.0,1.357632083333329,nan,1.359664666666665,1.360294444444443,2.827160493807441e-006,nan,0.0,,,,,,,
2007-05-06T22:38:00Z,1.3612,1.3613,1.3611,1.3613,0.0,1.357636749999996,nan,1.359671333333332,1.360297777777776,2.839506172822334e-006,nan,-2.500000000016378e-005,,,,,,,
2007-05-06T22:39:00Z,1.3614,1.3614,1.3613,1.3613,0.0,1.357641583333329,nan,1.359677499999999,1.360302777777776,2.845679012329782e-006,nan,-2.499999999971969e-005,,,,,,,
2007-05-06T22:41:00Z,1.3612,1.3613,1.3612,1.3612,0.0,1.357646416666662,nan,1.359683166666665,1.360307222222221,2.845679012331015e-006,nan,7.499999999982521e-005,,,,,,,
2007-05-06T22:42:00Z,1.3613,1.3613,1.3612,1.3613,0.0,1.357651249999996,nan,1.359688333333332,1.360311666666665,2.858024691343442e-006,nan,7.500000000004725e-005,,,,,,,
2007-05-06T22:45:00Z,1.3612,1.3612,1.3612,1.3612,0.0,1.357656333333329,nan,1.359694166666665,1.360318333333332,2.867283950603995e-006,nan,7.500000000004725e-005,,,,,,,
2007-05-06T22:46:00Z,1.3613,1.3614,1.3612,1.3613,0.0,1.357661416666662,nan,1.359698499999998,1.360323888888887,2.873456790107741e-006,nan,4.999999999988347e-005,,,,,,,
2007-05-06T22:48:00Z,1.3612,1.3613,1.3612,1.3612,0.0,1.357666583333329,nan,1.359703333333332,1.360330555555554,2.898148148133828e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T22:49:00Z,1.3613,1.3613,1.3612,1.3612,0.0,1.357671583333329,nan,1.359707999999999,1.360336111111109,2.916666666651234e-006,nan,0.0,,,,,,,
2007-05-06T22:50:00Z,1.3613,1.3613,1.3613,1.3613,0.0,1.357676416666662,nan,1.359712666666666,1.36034222222222,2.944444444430427e-006,nan,0.0,,,,,,,
2007-05-06T22:51:00Z,1.3612,1.3613,1.3612,1.3612,0.0,1.357681166666662,nan,1.359718333333333,1.360350555555554,2.959876543194727e-006,nan,0.0,,,,,,,
2007-05-06T22:52:00Z,1.3613,1.3613,1.3611,1.3612,0.0,1.357685916666662,nan,1.359723333333333,1.360356666666664,2.98456790121958e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T22:54:00Z,1.3611,1.3612,1.3611,1.3612,0.0,1.357690749999996,nan,1.359727999999999,1.360361666666665,3.027777777761839e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T22:55:00Z,1.3611,1.3612,1.3611,1.3612,0.0,1.357695499999996,nan,1.359732666666666,1.360367777777776,3.049382716034819e-006,nan,0.0,,,,,,,
2007-05-06T22:56:00Z,1.3611,1.3612,1.3611,1.3612,0.0,1.357700249999996,nan,1.359737499999999,1.360374444444442,3.061728395046013e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T22:57:00Z,1.3611,1.3611,1.361,1.3611,0.0,1.357705166666663,nan,1.359742666666666,1.360381111111109,3.083333333318993e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T22:58:00Z,1.361,1.3611,1.361,1.3611,0.0,1.35771008333333,nan,1.359746833333333,1.360387777777775,3.114197530847592e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T22:59:00Z,1.361,1.3611,1.361,1.3611,0.0,1.357714999999997,nan,1.359750833333333,1.360394444444442,3.145061728378658e-006,nan,-5.000000000032756e-005,,,,,,,
2007-05-06T23:00:00Z,1.361,1.361,1.3609,1.361,0.0,1.35771983333333,nan,1.359753999999999,1.360401666666664,3.179012345661598e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T23:01:00Z,1.3609,1.361,1.3609,1.3609,0.0,1.35772458333333,nan,1.359756166666666,1.360408888888886,3.216049382698878e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T23:02:00Z,1.361,1.361,1.3609,1.361,0.0,1.357729166666663,nan,1.359758666666666,1.360416111111108,3.256172839486797e-006,nan,-5.000000000010552e-005,,,,,,,
2007-05-06T23:05:00Z,1.3609,1.361,1.3609,1.3609,0.0,1.35773383333333,nan,1.359761333333333,1.360422777777775,3.30246913578463e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T23:06:00Z,1.361,1.361,1.3609,1.361,0.0,1.357738499999996,nan,1.359764666666666,1.360429444444442,3.354938271586209e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T23:07:00Z,1.3609,1.361,1.3609,1.361,0.0,1.35774333333333,nan,1.359768333333333,1.360436666666664,3.398148148127235e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T23:09:00Z,1.3609,1.361,1.3609,1.3609,0.0,1.35774808333333,nan,1.359771999999999,1.360443888888886,3.444444444425068e-006,nan,0.0,,,,,,,
2007-05-06T23:10:00Z,1.361,1.361,1.3609,1.3609,0.0,1.357752666666663,nan,1.359775166666666,1.360451111111108,3.496913580225414e-006,nan,0.0,,,,,,,
2007-05-06T23:11:00Z,1.361,1.361,1.3609,1.361,0.0,1.357757166666663,nan,1.359777999999999,1.36045833333333,3.549382716028226e-006,nan,0.0,,,,,,,
2007-05-06T23:12:00Z,1.3609,1.361,1.3609,1.361,0.0,1.357761749999996,nan,1.359780999999999,1.360466111111108,3.604938271584146e-006,nan,0.0,,,,,,,
2007-05-06T23:13:00Z,1.3609,1.361,1.3609,1.3609,0.0,1.35776633333333,nan,1.359783999999999,1.360473888888885,3.657407407385726e-006,nan,0.0,,,,,,,
2007-05-06T23:14:00Z,1.361,1.361,1.3608,1.3609,0.0,1.357770749999996,nan,1.359786666666666,1.360479999999996,3.712962962940411e-006,nan,0.0,,,,,,,
2007-05-06T23:15:00Z,1.3608,1.3609,1.3607,1.3608,0.0,1.357775249999996,nan,1.359789833333333,1.360486111111108,3.768518518493864e-006,nan,0.0,,,,,,,
2007-05-06T23:16:00Z,1.3609,1.3609,1.3607,1.3607,0.0,1.357779749999996,nan,1.3597925,1.360491111111108,3.811728395037357e-006,nan,0.0,,,,,,,
2007-05-06T23:19:00Z,1.3608,1.3608,1.3607,1.3607,0.0,1.357784249999996,nan,1.359794999999999,1.360495555555552,3.861111111087063e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T23:21:00Z,1.3606,1.3607,1.3606,1.3607,0.0,1.35778883333333,nan,1.359797999999999,1.360500555555553,3.901234567877449e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-06T23:22:00Z,1.3606,1.3607,1.3606,1.3607,0.0,1.357793583333329,nan,1.359801166666666,1.360504999999997,3.935185185160388e-006,nan,-5.000000000010552e-005,,,,,,,
2007-05-06T23:25:00Z,1.3608,1.3608,1.3608,1.3608,0.0,1.357798249999996,nan,1.359804333333333,1.360509444444441,3.978395061706349e-006,nan,-7.499999999982521e-005,,,,,,,
2007-05-06T23:29:00Z,1.3609,1.3609,1.3607,1.3609,0.0,1.357803083333329,nan,1.359807499999999,1.360514999999997,4.012345678990522e-006,nan,-5.000000000032756e-005,,,,,,,
2007-05-06T23:30:00Z,1.3608,1.3609,1.3608,1.3608,0.0,1.357807999999996,nan,1.359810999999999,1.360521666666664,4.046296296273461e-006,nan,-2.499999999971969e-005,,,,,,,
2007-05-06T23:32:00Z,1.3609,1.3609,1.3607,1.3608,0.0,1.35781283333333,nan,1.359814166666666,1.360527777777775,4.086419753065081e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T23:34:00Z,1.3607,1.3608,1.3607,1.3607,0.0,1.357817583333329,nan,1.359817333333332,1.360533888888886,4.126543209855467e-006,nan,4.999999999988347e-005,,,,,,,
2007-05-06T23:36:00Z,1.3608,1.3609,1.3606,1.3608,0.0,1.357822333333329,nan,1.359820166666666,1.360538888888886,4.172839506152067e-006,nan,5.000000000010552e-005,,,,,,,
2007-05-06T23:37:00Z,1.3609,1.3609,1.3608,1.3608,0.0,1.357827083333329,nan,1.359822833333332,1.360544444444442,4.216049382694326e-006,nan,0.0,,,,,,,
2007-05-06T23:38:00Z,1.3609,1.3609,1.3608,1.3609,0.0,1.357831833333329,nan,1.359825499999999,1.360550555555553,4.246913580226627e-006,nan,0.0,,,,,,,
2007-05-06T23:39:00Z,1.3608,1.3608,1.3608,1.3608,0.0,1.357836583333329,nan,1.359828333333332,1.360556666666664,4.277777777757693e-006,nan,0.0,,,,,,,
2007-05-06T23:40:00Z,1.3609,1.3609,1.3608,1.3609,0.0,1.357841166666663,nan,1.359830999999999,1.360560555555553,4.317901234548079e-006,nan,0.0,,,,,,,
2007-05-06T23:41:00Z,1.361,1.361,1.361,1.361,0.0,1.357845666666663,nan,1.359833666666666,1.360564999999998,4.354938271585359e-006,nan,0.0,,,,,,,
2007-05-06T23:42:00Z,1.3609,1.361,1.3609,1.361,0.0,1.357850249999996,nan,1.359836499999999,1.360571111111109,4.376543209859572e-006,nan,0.0,,,,,,,
2007-05-06T23:43:00Z,1.3609,1.361,1.3609,1.3609,0.0,1.357854916666663,nan,1.359839166666666,1.360577777777775,4.395061728379446e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T23:45:00Z,1.361,1.361,1.3609,1.3609,0.0,1.357859749999996,nan,1.359841833333333,1.360583333333331,4.429012345662385e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T23:46:00Z,1.361,1.361,1.361,1.361,0.0,1.357864583333329,nan,1.359844666666666,1.360587777777775,4.466049382700899e-006,nan,4.999999999988347e-005,,,,,,,
2007-05-06T23:47:00Z,1.3609,1.361,1.3609,1.361,0.0,1.357869416666663,nan,1.359847499999999,1.360593333333331,4.487654320972645e-006,nan,2.500000000016378e-005,,,,,,,
2007-05-06T23:50:00Z,1.3609,1.361,1.3609,1.361,0.0,1.357874249999996,nan,1.359849999999999,1.360599444444442,4.503086419735711e-006,nan,0.0,,,,,,,
2007-05-06T23:52:00Z,1.3611,1.3611,1.3611,1.3611,0.0,1.357879083333329,nan,1.359852333333333,1.360605555555553,4.527777777760564e-006,nan,0.0,,,,,,,
2007-05-06T23:53:00Z,1.3612,1.3612,1.3611,1.3612,0.0,1.357883916666663,nan,1.359854666666666,1.360612777777776,4.561728395044737e-006,nan,0.0,,,,,,,
2007-05-06T23:54:00Z,1.3611,1.3611,1.3611,1.3611,0.0,1.357888999999996,nan,1.359856833333333,1.360620555555553,4.598765432083251e-006,nan,2.500000000016378e-005,,,,,,,
2007-05-06T23:55:00Z,1.361,1.361,1.361,1.361,0.0,1.357893999999996,nan,1.359857833333333,1.360627777777776,4.641975308624276e-006,nan,4.999999999988347e-005,,,,,,,
2007-05-06T23:56:00Z,1.3609,1.3609,1.3609,1.3609,0.0,1.357898999999996,nan,1.359858,1.360634999999998,4.685185185167769e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-06T23:59:00Z,1.3608,1.3608,1.3608,1.3608,0.0,1.357903916666662,nan,1.359858,1.360641111111109,4.725308641958156e-006,nan,-2.220446049250313e-016,,,,,,,
2007-05-07T00:00:00Z,1.3609,1.3609,1.3608,1.3608,0.0,1.357908666666662,nan,1.359857833333333,1.360646666666665,4.768518518500415e-006,nan,-4.999999999988347e-005,,,,,,,
2007-05-07T00:02:00Z,1.3609,1.3609,1.3609,1.3609,0.0,1.357913333333329,nan,1.359857833333333,1.36065222222222,4.799382716032715e-006,nan,-9.999999999976694e-005,,,,,,,
2007-05-07T00:05:00Z,1.361,1.361,1.3609,1.3609,0.0,1.357918166666662,nan,1.3598585,1.360658888888887,4.830246913563781e-006,nan,-5.000000000010552e-005,,,,,,,
2007-05-07T00:06:00Z,1.361,1.361,1.3606,1.3606,0.0,1.357923166666662,nan,1.359859166666667,1.360666111111109,4.858024691341741e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-07T00:07:00Z,1.3607,1.3607,1.3606,1.3607,0.0,1.357927833333328,nan,1.359859,1.360671666666665,4.891975308627147e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-07T00:08:00Z,1.3606,1.3607,1.3606,1.3607,0.0,1.357932583333329,nan,1.359859,1.360678333333331,4.935185185169407e-006,nan,4.999999999988347e-005,,,,,,,
2007-05-07T00:09:00Z,1.3606,1.3608,1.3606,1.3607,0.0,1.357937333333328,nan,1.3598595,1.360684999999998,4.95987654319426e-006,nan,-4.999999999988347e-005,,,,,,,
2007-05-07T00:10:00Z,1.3606,1.3607,1.3606,1.3607,0.0,1.357942083333328,nan,1.359860166666667,1.360691111111109,4.99691358023154e-006,nan,-4.999999999988347e-005,,,,,,,
2007-05-07T00:11:00Z,1.3606,1.3607,1.3606,1.3606,0.0,1.357946833333328,nan,1.359860833333333,1.360698333333332,5.03395061726882e-006,nan,-5.000000000010552e-005,,,,,,,
2007-05-07T00:15:00Z,1.3607,1.3607,1.3606,1.3607,0.0,1.357951583333328,nan,1.359861333333333,1.360705555555554,5.067901234552993e-006,nan,-7.500000000004725e-005,,,,,,,
2007-05-07T00:16:00Z,1.3606,1.3607,1.3606,1.3607,0.0,1.357956499999995,nan,1.359862,1.360712777777776,5.111111111096486e-006,nan,0.0,,,,,,,
2007-05-07T00:18:00Z,1.3606,1.3607,1.3605,1.3607,0.0,1.357961333333329,nan,1.359862833333333,1.360719444444443,5.157407407393085e-006,nan,0.0,,,,,,,
2007-05-07T00:19:00Z,1.3606,1.3606,1.3605,1.3606,0.0,1.357966166666662,nan,1.359864,1.360726666666665,5.203703703689685e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-07T00:20:00Z,1.3605,1.3606,1.3605,1.3606,0.0,1.357970833333329,nan,1.359865333333333,1.360732777777776,5.243827160480071e-006,nan,0.0,,,,,,,
2007-05-07T00:21:00Z,1.3605,1.3605,1.3604,1.3605,0.0,1.357975416666662,nan,1.359867333333333,1.360739444444443,5.293209876529777e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-07T00:24:00Z,1.3606,1.3606,1.3606,1.3606,0.0,1.357979833333328,nan,1.359869,1.360745555555554,5.336419753074504e-006,nan,-2.500000000016378e-005,,,,,,,
2007-05-07T00:25:00Z,1.3607,1.3607,1.3606,1.3606,0.0,1.357984249999995,nan,1.359871,1.360752777777776,5.382716049371103e-006,nan,-4.999999999988347e-005,,,,,,,
2007-05-07T00:27:00Z,1.3605,1.3606,1.3604,1.3605,0.0,1.357988583333329,nan,1.359872833333333,1.360759999999999,5.422839506160256e-006,nan,-2.500000000016378e-005,,,,,,,
2007-05-07T00:28:00Z,1.3604,1.3605,1.3603,1.3603,0.0,1.357992916666662,nan,1.359874666666666,1.360766666666666,5.475308641963069e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-07T00:29:00Z,1.3604,1.3604,1.3603,1.3603,0.0,1.357997416666662,nan,1.359875999999999,1.360772222222221,5.524691358014008e-006,nan,0.0,,,,,,,
2007-05-07T00:30:00Z,1.3602,1.3602,1.36,1.3602,0.0,1.358001833333329,nan,1.359877666666666,1.360777222222221,5.567901234558735e-006,nan,2.220446049250313e-016,,,,,,,
2007-05-07T00:31:00Z,1.3601,1.3602,1.36,1.3601,0.0,1.358006333333329,nan,1.359878666666666,1.360781666666665,5.604938271597249e-006,nan,-4.999999999988347e-005,,,,,,,
2007-05-07T00:32:00Z,1.3602,1.3602,1.36,1.36,0.0,1.358010833333329,nan,1.359879333333333,1.360785555555554,5.635802469128315e-006,nan,-0.0001250000000001528,,,,,,,
2007-05-07T00:33:00Z,1.3599,1.3599,1.3598,1.3599,0.0,1.358015249999996,nan,1.359879833333333,1.360788888888888,5.663580246905041e-006,nan,-9.999999999998899e-005,,,,,,,
2007-05-07T00:34:00Z,1.36,1.36,1.3599,1.3599,0.0,1.358019666666662,nan,1.359880166666666,1.36079111111111,5.688271604928661e-006,nan,-7.500000000004725e-005,,,,,,,
2007-05-07T00:35:00Z,1.36,1.36,1.3599,1.36,0.0,1.358024333333329,nan,1.3598805,1.360793888888888,5.709876543202874e-006,nan,-0.0001249999999999307,,,,,,,
2007-05-07T00:36:00Z,1.3599,1.36,1.3599,1.36,0.0,1.358029249999996,nan,1.359881666666666,1.360796666666666,5.719135802462194e-006,nan,-4.999999999988347e-005,,,,,,,
2007-05-07T00:39:00Z,1.3601,1.3601,1.3601,1.3601,0.0,1.358033999999995,nan,1.3598835,1.360799444444444,5.737654320978367e-006,nan,-4.999999999988347e-005,,,,,,,
2007-05-07T00:40:00Z,1.36,1.36,1.36,1.36,0.0,1.358038749999996,nan,1.359885666666666,1.360803333333333,5.753086419745133e-006,nan,-5.000000000010552e-005,,,,,,,
