0,0.9122627695218916,0.0,0.9498897412461814,0.8964898681491553,0.9598390347945065,0.9010378332892643,0.9238398507475427,0.5196502467601405,0.5055062779988395,0.3970969218986141,0.7125671485633586,0.4587685884985253,
1,0.8358098122946857,0.0,0.9385625603698523,0.8511356050488388,0.9598553760252345,0.9110549459081796,0.9339921716810404,0.5659931471390366,0.5486340544654303,0.4299427872862996,0.7139381732619627,0.4720316179485766,
2,0.7097697471272474,-0.8320502943378436,0.9328981398029617,0.8062937734615349,0.9611283993082265,0.9201339252774328,0.9465585582663023,0.6045534255773822,0.5917343111237946,0.4603124280708906,0.7149557171409495,0.484462520458663,
3,0.6142782217964528,-0.1765469659009499,0.9385625603698581,0.7468952832242199,0.9650957427238546,0.9291296139184597,0.951877210925841,0.636683316872331,0.6278528840347045,0.4883425479506566,0.7147984712514804,0.4955809618610007,
4,0.8249579113843054,0.0,0.9304447954792964,0.6702408506853849,0.9669468811126399,0.9361503508854883,0.9560377445708611,0.6661733729736842,0.6573939985367582,0.5136293235101344,0.7153549097411176,0.5065367350293826,
5,0.7276068751089989,0.0,0.9074457988697945,0.4487425353292226,0.9641685171398653,0.9226496361604198,0.9587929705950686,0.6929794440850656,0.6842396440965675,0.5360548833655042,0.7171529391246633,0.5175600263135061,
6,0.8247400794499646,0.0,0.9074001579309301,0.5364356046113428,0.9682454039887977,0.9234715538954604,0.9607673702621338,0.7208381500739253,0.7090918496815792,0.5579112492652694,0.7144092942048128,0.5253342790866551,
7,0.8900816650006732,0.0,0.9150849345889386,0.683078543642659,0.9719381207884004,0.9227582860613628,0.9634825649480845,0.7470121440414321,0.7354575696572293,0.5780963886395276,0.7129519445623047,0.5336312769726425,
8,0.8910563851303023,0.0,0.9064185567588315,0.744282234072562,0.9737089257198701,0.9221651021093329,0.9663269766924305,0.7717377229504605,0.7603206483021332,0.5967349646707078,0.7132371432233405,0.5426443381142858,
9,0.8679563435367671,0.0,0.9037079972700791,0.7961848729680429,0.9755022339639868,0.9160622195189029,0.9688895700396012,0.7974908811304323,0.7834920727370455,0.6124669973305894,0.7134499693620026,0.5512098511278664,
10,0.8454057513133804,0.0,0.9190759384509912,0.8376317423501737,0.977258031483414,0.9125065542043095,0.9711996208762744,0.8188996402307999,0.8076610948653878,0.6253318250421655,0.7136186334729222,0.5593692709577177,
11,0.8491076363610418,0.0,0.9343063959010407,0.8698196175798926,0.97893945407636,0.91315280996913,0.9732841791243874,0.8366045185997879,0.8277929823261138,0.6361831942998997,0.7137671677241636,0.5671597695689684,
12,0.9701425001453321,0.0,0.9406023995511263,0.8610202855934286,0.9797531139345833,0.9217982977473693,0.9763791749651068,0.8555209444442444,0.8446551708632373,0.648293637795809,0.7145298617840983,0.5750026525528974,
13,0.9804686029234598,0.0,0.9485504358863781,0.8364180424287876,0.9807250517267216,0.9220748993970279,0.9785651509490086,0.8732371901793579,0.8625072791825894,0.6612792364193159,0.7152261491291165,0.5824851492236274,
14,0.7572401854185357,0.0,0.928190961784514,0.7551546998394799,0.9782418193102773,0.9007495174861512,0.9780088801944966,0.8879598049807085,0.8792997939495374,0.6742554937275553,0.7173524529537066,0.590490174142387,
15,0.7280252083092642,-0.223606797749979,0.9224478576693116,0.7551546998394801,0.9746691581176328,0.9034985458984013,0.9780697471463455,0.9037181666509463,0.8933159426857167,0.6866898340689367,0.719293356123702,0.5981199346733139,
16,0.5411159619673456,-0.2236067977499789,0.900832144375706,0.7080881928749334,0.970358357667365,0.9032123838003427,0.9784287981483587,0.9167038529816201,0.9082086226796795,0.6987255919130019,0.7214775507612689,0.6056131954474661,
17,0.0,-0.566946709513841,0.8463147867004041,0.3105295017040594,0.9629126489480426,0.873369620059711,0.9776964567662733,0.9269488983534109,0.9201927905919497,0.7091955520526071,0.7241868667846163,0.6130992079071631,
18,0.0,-0.6546536707079771,0.7762842278370177,-0.2581988897471612,0.9532760913784967,0.8174046681913482,0.9766704516886233,0.9336131161624219,0.9297675095495219,0.7204761590112968,0.7265799509250899,0.6203911107097363,
19,0.0,-0.8660254037844387,0.6878998514021838,-0.6454972243679028,0.9421090745773936,0.7462318710464772,0.975549897824067,0.9436593240519891,0.9359033659528511,0.7302252958634476,0.728124610175549,0.6274900056066936,
20,0.0,-0.8352139950829474,0.3914918509563454,-0.7528517213141734,0.9159733833906253,0.5210799989199022,0.9708895288759061,0.9233726630065678,0.9434951414115972,0.7381337745368618,0.7370883343794954,0.6344079158670026,
