0,3.510889688545596e-013,-9.122144562311492e-018,0.2572478777138417,0.522364529266777,0.6460582824697438,0.614509867799056,0.2672612419124753,0.3015113445778666,0.2037847864847893,0.1266462785439839,0.06482037235504293,-0.08971920420810223,0.0,
1,0.5669467095143803,5.307862501236124e-013,2.098218232399539e-013,0.244599795235365,0.5020790110464994,0.6285648694397813,0.6113336352266738,0.2908484597318521,0.3260556583758711,0.2352002315819485,0.162050930888021,0.1023781393777091,0.0,
2,-0.4160251471685311,-0.1528941574307939,-0.4160251471685308,-0.3944053188731159,-0.1825741858347682,0.1189176780022635,0.2961100461320782,0.3054528366324252,0.05698028822997808,0.1012739367085727,0.03013287763849166,-0.02711630722730568,0.0,
3,-0.9486832980505138,-0.7171371656004372,-0.5669467095135262,-0.6639137299236587,-0.6350852961084685,-0.5034181369336767,-0.2869720215915508,-0.1310139440221247,-0.108374196388685,-0.2518226243732484,-0.2093589473393895,-0.2504897164338783,0.0,
4,-0.948683298050514,-0.9615716618069921,-0.8149580519915047,-0.7105361570784059,-0.7686151382642509,-0.7437279832917217,-0.644087327035903,-0.4737467059694261,-0.3423424245471046,-0.3178671122329798,-0.4183300132668277,-0.3796283011823975,0.0,
5,-0.8838834764831475,-0.9242224797732435,-0.9498566853858825,-0.8522864845905871,-0.7778174593050139,-0.8211733521769008,-0.802377419802796,-0.7233859069305781,-0.5833333333331539,-0.4711369391296448,-0.4478560712243079,-0.5247415418831504,0.0,
6,-0.3535533905932737,-0.7006490497453974,-0.8086937042208414,-0.8733260632194839,-0.8130013671707153,-0.7638253916953949,-0.8120281222724528,-0.8040017129096354,-0.7401936032946339,-0.6180314431493715,-0.5180449855259413,-0.4982831926617685,0.0,
7,0.8838834764831843,0.1630980846658687,-0.4125684985036757,-0.6057031535931656,-0.7306770072261914,-0.7031081613763874,-0.6780635036207291,-0.7439729529898707,-0.7503552818768493,-0.7004356355693823,-0.592051412029738,-0.5020964452533023,0.0,
8,0.9486832980505137,0.9242224797732561,0.3857583749052299,-0.2278355808673329,-0.4618802153519099,-0.6231234454608572,-0.6173949065130763,-0.6092768298801007,-0.6877524079042965,-0.7049784193104023,-0.6660578385335348,-0.5690426379538195,0.0,
9,0.9707253433941507,0.9710083124552245,0.9525009525014286,0.6007514091861107,0.03205303823750615,-0.2368896848398809,-0.4458963213707644,-0.4606727250314548,-0.4694764778616281,-0.5701610404440176,-0.6013022153429053,-0.5736537596192854,0.0,
10,0.1889822365046136,0.5606119105813883,0.6933752452815366,0.7510332699033222,0.4593979882715063,-0.04065578140934421,-0.2834217155628961,-0.4730499167914795,-0.4909052698624818,-0.5024062049626031,-0.5949092793790558,-0.6258990688452283,0.0,
11,-0.6933752452815364,-0.3567530340063379,0.06933752452815359,0.2848746885840188,0.408248290463863,0.1834097699984569,-0.1992633492467043,-0.3936904431476197,-0.5459208336841713,-0.5618692631641743,-0.5719804665680168,-0.6486101411424433,0.0,
12,-0.4160251471689218,-0.4140393356054125,-0.158113883008419,0.1924500897298752,0.3758710813130505,0.4835348481777499,0.2795084971874737,-0.1057480493872707,-0.3108468543693322,-0.477042168753883,-0.5015126679986075,-0.519063815519919,0.0,
13,-0.4160251471689219,-0.458682472293863,-0.4743416490252568,-0.2519763153394849,0.09128709291752772,0.2842676218074806,0.4041451884327381,0.2203439324135079,-0.135768846660611,-0.3286913892794922,-0.4853626716972465,-0.5119529584935232,0.0,
14,-0.1889822365046136,-0.5943989439169762,-0.6240377207533827,-0.6323360091124471,-0.4564354645876383,-0.1421338109037403,0.05773502691896259,0.193121819834107,0.04123930494211622,-0.2467918496844432,-0.4085285845516034,-0.5397415731509005,0.0,
15,3.018327405357321e-017,-0.07100716024967263,-0.5051814855409226,-0.563436169819011,-0.59336610396393,-0.4448651207756724,-0.1535737792084879,0.03796454641923482,0.1711841970043652,0.02765828764544391,-0.2481734915189265,-0.4052881136426296,0.0,
16,-0.7559289460184544,-0.2618614682831909,-0.3061862178478972,-0.6000991981489792,-0.6495190528383289,-0.6751356017927663,-0.5528656051505563,-0.2910615225474669,-0.1069901231277282,0.02765828764544384,-0.09583148474999094,-0.3263008225147202,0.0,
17,-0.5773502691896258,-0.7855844048495726,-0.3922322702763682,-0.4311239909182912,-0.649519052838329,-0.6963106238227912,-0.7216878364870323,-0.6200875915141687,-0.3851644432598216,-0.212046871948403,-0.08063117860078696,-0.189432875121286,0.0,
18,-0.7216878364870323,-0.7807200583588265,-0.8616404368553292,-0.6508140266182866,-0.6531972647421809,-0.7612181469578517,-0.7826237921249267,-0.7919830614413738,-0.7182645876396406,-0.5510387687779839,-0.4179764067684975,-0.3103983090686554,0.0,
19,-0.9428090415820634,-0.8292279828967711,-0.8616404368553292,-0.9072647087265546,-0.7590721152765896,-0.7558328537626075,-0.8232998121250612,-0.8362420100070909,-0.8404592513898297,-0.7816025098113671,-0.6483974511504383,-0.5386740750944297,0.0,
